Nocebo,/en/movie-tiff/movie/14661,"Irish filmmaker Lorcan Finnegan is proving himself to be a master manipulator of benign space, turning the familiar or domestic into a nightmarish labyrinth of horror. An affluent home becomes the setting for an intense showdown between a successful woman and that which haunts her. A fashion designer suffers from a mysterious illness that confounds her doctors and frustrates her husband – until help arrives in the form of a Filipino nanny who uses traditional folk healing to reveal a horrifying truth. Starring Eva Green and Mark Strong, Nocebo (which means a negative placebo effect) combines traditional folklore with modern concerns about cultural exploitation and, via moments of melodramatic grandeur, proves to be an intriguing work from one of Ireland’s most interesting talents."
The eight mountains | Le Otto Montagne,/en/movie-tiff/movie/14700,"The Eight Mountains is the story of a friendship. Of children becoming men who try to erase the footprints of their fathers, but who, through the twists and turns they take, always end up returning home. Pietro is a boy from the city, Bruno is the last child of a forgotten mountain village. Over the years Bruno remains faithful to his mountain, while Pietro is the one who comes and goes. Their encounters introduce them to love and loss, reminding them of their origins, and letting their destinies unfold, as Pietro and Bruno discover what it means to be true friends for life."
The Happiest Man in the World | Najsreќniot Čovek na Svetot,/en/movie-tiff/movie/14613,"Asja, a 40-year-old single woman living in Sarajevo, is looking for love. Trying out intensive methods to meet new people and encouraged by her mother, she joins a speed dating event, where she is matched with Zoran, a 43-year-old banker. But despite their seemingly successful pairing, their haunting past returns to prove that the two of them were once found on opposite battlefields and that Zoran is in search of redemption rather than a romantic affair. Armed with a brilliant cast of characters and a penetrating script, this visually arresting investigation into the continuation of life in the aftermath of war, manages to present the devastating history of the Balkans in a contained, complex fashion; but most of all, the film delivers a captivating, eternal message about the soul power released through the unearthing of buried feelings."
Cold Meridian | Cold Meridian,/en/movie-tiff/movie/14511,"Autonomous Sensory meridian response (ASMR), which has grown to become a YouTube sensation, can be defined as the tingling sensation on our scalp, cervix, and upper spine, followed by a feeling of slight euphoria and relaxation. In this entrancing short film, a series of repeated ASMR rituals immerse us in a hallucinatory and hovering world. Within this dreamlike and voyeuristic maelstrom, all certainties seem to take the form of distorted fantasies."
In Fabric | In Fabric,/en/movie-tiff/movie/14517,"A haunting ghost story set against the backdrop of a busy winter sales period in a department store that follows the life of a cursed dress as it passes from person to person, with devastating consequences."
Living,/en/movie-tiff/movie/14662,"An adaptation of Akira Kurosawa's 1952 classic Ikiru by Nobel & Booker Prize winner Kazuo Ishiguro. This is a film about how a small but epic act can become a momentous event. In London 1952, Williams, a veteran civil servant, has become a small cog in the bureaucracy of rebuilding post-WWII England. As endless paperwork piles up on his desk, he learns he has a fatal illness. Thus begins his quest to find some meaning to his life before it slips away."
Peter von Kant,/en/movie-tiff/movie/14712,"Peter Von Kant, a successful, famous director, lives with his assistant Karl, whom he likes to mistreat and humiliate. Through the great actress Sidonie, he meets and falls in love with Amir, a handsome young man of modest means. He offers to share his apartment and help Amir break into the world of cinema…"
Convenience Store | Produkty 24,/en/movie-tiff/movie/14481,"A supermarket in a Moscow suburb is the heart of darkness for the Uzbek “employees” who work there around the clock and are threatened, abused, and imprisoned. Mukhabbat, like the rest of the immigrants at the store, is a young woman forced to work without getting paid and to endure mental and physical abuse, until the day she overcomes her fear and takes her fate into her own hands... Based on true events and active legal cases of immigrants in Russia, the film captures the terrible aspects of modern slavery in a visceral blend of realism, documentary-style elements, and grand-scale cinema."
Sick of Myself,/en/movie-tiff/movie/14682,"Signe and Thomas are in an unhealthy, competitive relationship that takes a vicious turn when Thomas suddenly breaks through as a contemporary artist. In response, Signe makes a desperate attempt to regain her status by creating a new persona hell-bent on attracting attention and sympathy. a film about a dysfunctional, toxic relationship – an ‘anti-rom-com’ destined to be influential, is a scathing portrait of nihilistic narcissism that taps into similar deadpan humor but walks a much more precarious tightrope between uncomfortable satire and plain cruelty."
Pornomelancolía | Pornomelancolía,/en/movie-tiff/movie/14535,"Lalo is a sex-influencer: He posts photos of his naked body and homemade porn videos for his thousands of followers on social networks. Lalo directs his own life, but in private, out of character, he seems to live in a permanent melancholy. Where does desire go when life turns into a sex show? A film that takes pornography as a starting point to reflect on the relationship between sexuality and work, on being public and feeling lonely, on the characters we build of ourselves to show ourselves (or hide) from the world."
Ashkal,/en/movie-tiff/movie/14528,"In the Gardens of Carthage, a district of Tunis initiated by the former Regime which construction stopped at the beginning of the Revolution, two cops, Fatma and Batal, find a burnt body in one of the lots. As construction slowly resumes, they start looking into this mysterious case. When the event repeats itself, the investigation takes a puzzling turn."
Axiom,/en/movie-tiff/movie/14479,"An intense and intellectually dizzying drama about the contemporary human condition, centered on Julius, an eloquent and charming young museum attendant loved by his friends and colleagues. However, it takes only the tiniest crack to reveal the psychological abyss that lurks beneath the surface. Axiom presents a fascinating exploration of the disquieting contradiction between the modern ideals of self-reinvention and behavioral patterns in conflict with the rules of society. In the spirit of Luigi Pirandello'σ Right You Are (if you think so), the film questions the very existence of an “identity”; in a success-driven world that values appearances over essence, or, in other words, that asks us to “fake it till you make it.”"
Wolf and Dog | Lobo e Cão,/en/movie-tiff/movie/14579,"Ana was born in São Miguel, an island in the middle of the Atlantic Ocean ruled by religion and traditions. Growing up as the middle child of a family of three with her mother and grandmother, Early Ana realized that girls and boys were given different tasks. Through her friendship with Luis, her queer best friend who loves dresses as much as pants, Ana questions the world that is promised to her. When her friend Cloé arrives from Canada, bringing with her the glowing days of youth, Ana embarks on a journey that will take her beyond the horizon. Filled with desire and freedom, the light of Wolf and Dog will reveal to Ana the right sea for her to sail. An enchanting ode to the island's queer community where the twilight glow crosses the immense Atlantic Ocean."
Klondike,/en/movie-tiff/movie/14467,"The story of a Ukrainian family living on the border of Russia and Ukraine during the start of the war. Irka refuses to leave her house even as the village gets captured by armed forces. Shortly after they find themselves at the center of an international air crash catastrophe on July 17, 2014."
The Master and Margarita | Majstor i Margarita,/en/movie-tiff/movie/14561,"The plot is set in Moscow, in 1925. Writer Nikolaj Maksudov Maestro is convicted in public by the members of the Proletarian Writers Union, because of his work Pontius Pilatus, so the scheduled premiere of this drama gets canceled. The strange and sudden appearance of the black magic professor and his associates adds confusion to unusual events. Margarita, the woman with whom the professor’s in love, stands beside him in the most difficult moments. When she decides to live constantly with him, the writer suddenly disappears. He is in a mental institution and whatever happens from that point onwards, is not certain to be real or just the fruits of his imagination."
Purgatory | Καθαρτήριο,/en/movie-tiff/movie/14548,"A monk leads a procession. A girl is rescued from prostitution. Two college boys become perpetrators of violent incidents. An elderly man is exploited by a policewoman. A couple tries to recover their relationship. A woman expresses her anger to a civil servant. A man secretly kidnaps his best friend. Seven different stories about love in modern Greece, from people who seek it, find it, lose it."
The Eternal Daughter,/en/movie-tiff/movie/14721,"An artist and her elderly mother confront long-buried secrets when they return to a former family home, now a hotel haunted by its mysterious past. Featuring a towering, deeply moving performance by Tilda Swinton, acclaimed filmmaker Joanna Hogg’s beguiling latest film is a brilliant and captivating exploration of parental relationships and the things we leave behind."
Mariupolis 2,/en/movie-tiff/movie/14675,"In 2022, Mantas Kvedaravičius went back to Ukraine, Mariupol, at the heart of the war, to be with the people he had met and filmed in 2015. Following his death, his producers and collaborators have put all their strength to continue transmitting his work, his vision, and his films. Also holding a PhD in anthropology, Mantas Kvedaravičius wished to testify as a filmmaker as far as possible from the agitation of the media and the politicians. With huge force and sensitivity, Mariupolis 2 depicts life as it continues amidst the bombing and it reveals images that convey both tragedy and hope."
On Love | Περί έρωτος,/en/movie-tiff/movie/14573,"Part 1: Chrysanthi is a student at the University of Athens. We follow her as she mysteriously goes from one (failed) love date to the next, roaming the streets of the capital. The film records the tiny details of these planned or chance encounters.
Part 2: An erotic fiction that introduces us to Jason, a wandering man, torn between two women. On Anna’s side, he meets sexual and spiritual fulfillment with virtue, failure, and deprivation."
The Other Me: Nemesis – The Beginning of the End | Έτερος εγώ: Νέμεσις – Η αρχή του τέλους,/en/movie-tiff/movie/14724,"The Thessaloniki International Film Festival, in collaboration with COSMOTE TV, presents a special screening of the first episode of the third circle of the series The Other Me, produced by COSMOTE TV. In this first episode of the circle, Nikos Vanortas has been dismissed from the force due to his handling of the Reptile case. His position has been filled by new chief Athena Lygerou. Lainis is shut up at home in mourning; he has stopped teaching and finds solace in dreams, the only place he can be with Tonia. Martha is faced with a dilemma regarding the Other Me case, unable to think of a way to arrest Danae without involving Lainis. An explosion at a funeral home leaves behind a corpse and galvanizes the Homicide Unit into action…"
BASTARDS | ΜΠΑΣΤΑΡΔΑ,/en/movie-tiff/movie/14601,"The Bastards have left the city behind. Their house in the countryside smells of nothing but summer. Five girls and five boys living in the moment, for the moment. No outsider comes around here, and all the insiders take turns standing guard, kissing each other, playing dead. They are still kids. They are your kids. They are our Bastards."
Manticore | Mantícora,/en/movie-tiff/movie/14694,"Julian is a successful video game designer tortured by a dark secret. When Diana appears in his life, Julian will begin to see a chance at happiness. This is the story of a real monster, one of those that live among us and that you can meet in the metro or at the bakery. A film about the need to love and be loved, and the struggle against one’s own darkness. A film about love and monsters in modern times."
La Jauría,/en/movie-tiff/movie/14520,"Recycling and renewing recognizable aesthetic traits and narrative tropes of Latin American Cinema, this fixating thriller comes through as one of the most stimulating allegories produced in the Global South. Set in an experimental tropical-forest prison in Colombia, the film follows Eliú, a country boy, incarcerated in this young offenders institution for a crime he committed with his friend El Mono. Every day, the teenagers perform hard manual labor and endure intense group therapy, under the menacing gaze of the camp guard Godoy. One day, El Mono is transferred to the exact center, and with him comes the past that Eliú is trying to escape... In this penal colony, no one can hear him scream."
Rimini,/en/movie-tiff/movie/14666,"Rimini in winter. A group of older hotel guests is blissfully enjoying Richie Bravo singing about tears that hurt. But when his daughter holds up a mirror to his pathos, the past catches up with this star of schmaltz who conquers hearts and bodies."
The Mahabharata | The Mahabharata,/en/movie-tiff/movie/14658,"Adapted from the Indian epic poem of the same title (the longest in human history, counting 2,000 years of existence and 100,000 stanzas), Peter Brook's Mahabharata is a true masterpiece showcasing all the maker's trademarks – and, most of all, his visual and narrative poetic economy. Following the conflict between two Indian families of common ancestry (the descendants of the gods of earthly harmony, patience, and wisdom, and their eternal dark rivals), the screen adaptation of a monumental nine-hour production that helped redefine theater, is a profound, breathtaking, and inspiring expression of mankind’s attempt to make sense of the often baffling and terrifying human experience; at the same time, it illuminates which values are essential for human survival and fulfillment. And as its bearded creator and storyteller says to an inquiring youth in the beginning, “Mahabharata is the poetical history of mankind... If you listen carefully, in the end, you’ll be someone else.”"
The Quispe Girls | Las niñas Quispe,/en/movie-tiff/movie/14545,"In The Quispe Girls, Sebastián Sepúlveda takes us on a journey around the barren and anhydrous Atacama Plateau in Chile. Isolated from the world, sisters Husta, Lucia, and Luciana are devoted to their herd. At the same time, however, they suffer from the loneliness they experience, forced to repress their emotions and femininity in order to survive. The news of Pinochet’s decision to ban pasturing in the area becomes the turning point of their silent struggle to preserve their way of life. The three sisters fall apart in the face of the spectrum of the threat, while all the choices they have seem equally bleak. The vastness of the landscape and the emotional detachment of the dialogue, intensify the tangible style of a film debut that is inspired by true events."
Runner | Runner,/en/movie-tiff/movie/14551,"Haas is an 18-year-old girl who was raised by her father in the rural Midwest. When her father suddenly dies, she must carry out his wish to be buried in the town where he was born – next to her mother's grave. There, she meets a young man named Will, a lonely, creative soul who is working to support his family back home. The two of them form a friendship that challenges both of their understandings of love and loss. Skillfully framing the vastness of the American landscape, and blending compassionate realism and cinematic poetry, the Runner is the story of two strangers encountering, changing, and ultimately leaving one another, which captures the rare and meaningful bond developed when two young people step into adulthood. A lyrical exploration of the fragility of human existence, when we get the taste of eternity."
Narcosis | Narcosis,/en/movie-tiff/movie/14697,"A close-knit family is disrupted when the father fails to resurface during a professional dive. No funeral, no goodbye, just a house full of memories. Burdened by the elusive loss, Merel evades her husband’s death and everything related to it. Her young children become entangled in their search for answers, eventually bringing the family to a hard stand. Merel has no choice but to face the loss in her own unique way, to start a new life together."
The Mountain | La Montagne,/en/movie-tiff/movie/14692,"In this clever, minimalist, poetic, mystical, and at times delirious story of thoughtful escapism, an engineer who works in an unsurprising corporate environment, demonstrating robotic technologies to equally disinterested clients, decides to change his life in a single moment, during a work trip in the Alps. Irresistibly attracted by the view from his window, he camps out alone high in the mountains and leaves behind his previous life. Up there he meets Léa, a chef of an alpine restaurant, while mysterious glows glitter in the deep mountains… Actor-director Thomas Salvador (who has always dreamt of becoming a mountain guide) gives a tour-de-force performance in this astonishing work, even though the real protagonist is the frozen, imposing landscape of Mont Blanc. Following a barebone, straightforward narrative structure, the journey of a man who turns his back to society to meet a different world has a delicate love story nestling at the heart of the film but also features one of the most delightfully unexpected plot – and mood – twists in the recent history of cinema. A highly timid film, reaching immense depths of ambition."
Retreat | Réduit,/en/movie-tiff/movie/14494,"On a holiday in the mountains, an estranged father and son get to know each other better. Sheltered by the rocky landscape, Michael believes that he and his son are safe from the outside world, which is crumbling under the impact of environmental destruction and economic crises."
Listen | Άκουσέ με,/en/movie-tiff/movie/14591,"Financial upheaval forces a teenage deaf girl, 16-year-old Valmira, to leave her progressive Athens school and return to her father's struggling island; there, she is confronted by the danger of prejudice and intolerance – most shockingly her own."
Summer Scars | Nos Cérémonies,/en/movie-tiff/movie/14516,"Brothers Tony and Noé pass the long, sweltering summer days playing games of chance and death… until the accident that will change their lives forever. Ten years later, now young adults and back in Royan, they cross paths with Cassandra, their childhood love. But even after all this time, the brothers are still hiding a secret… A fantastical dark and surreal coming-of-age feature that explores the powerful bounds of brotherhood, summer romances, and mourning."
The Sparrow,/en/movie-tiff/movie/14524,"Michael Kinirons mobilizes the psychological schema of unbearable guilt poised against the relief that an eventual confession and forgiveness may bring, to tell the story of Kevin. Kevin must watch in horror as the consequences of his lie unfold before his eyes, his only friend being a single bird, a little sparrow that he keeps locked inside his room. The Sparrow is a fascinating exploration of problematic male dynamics inside the family and the destructive consequences of lies, secrecy, and the fear of a father’s authority."
The Scent of Violets | Το άρωμα της βιολέτας,/en/movie-tiff/movie/14574,"We are introduced to two young girls living in Athens: The narrative focuses on the particularities of their souls, the rivalry between them, but also their common character trait: the obsession with illusions and stereotypes."
The Rite of Spring | La consagración de la primavera,/en/movie-tiff/movie/14695,"Laura has just arrived in Madrid, where she will be living in a student hall of residence and studying for a degree in chemistry. Alone and almost penniless, she tries to adjust to university life while struggling with her insecurities. One night, by chance, she meets David, a young man with cerebral palsy who lives with his mother, Isabel. Laura forms a relationship of mutual trust with them that helps her to overcome her complexes and enter a new stage in her life on the way toward maturity. A story about that moment in life when everything is possible and about how the most unexpected encounter changes our life."
Behind the Haystacks | Πίσω από τις θημωνιές,/en/movie-tiff/movie/14632,"A tragic incident on Greece's northern border strikes a local family of three, pushing them to face their own personal impasses, while having to deeply consider the price for their actions."
The Passengers of the Night | Les passagers de la nuit,/en/movie-tiff/movie/14667,"On election night in 1981, celebrations spill out onto the street and there is an air of hope and change throughout Paris. But for Elisabeth, her marriage is coming to an end, and she will now have to support herself and her two teenage children. She finds work at a late-night radio show and encounters a troubled teenager named Talulah whom she invites into her home. With them, Talulah experiences the warmth of a family for the first time. Although she suddenly disappears, her free spirit has a lasting influence. Elisabeth and her children grow in confidence and begin to take risks, changing the trajectory of their lives."
The Five Devils | Les Cinq Diables,/en/movie-tiff/movie/14498,"Vicky, a strange and solitary little girl, has a magical gift: she can reproduce any scent she likes, and collects them in a series of carefully labelled jars. She has secretly captured the scent of Joanne, her mother for whom she nurtures a wild, excessive love. When her father’s sister Julia bursts into their life, Vicky reproduces her smell and is transported into dark and archaic memories which lead her to uncover the secrets of her village, her family and her own existence."
Metronom | Metronom,/en/movie-tiff/movie/14521,"Bucharest, 1972. Ana, 17, dreams of love and freedom. One night, while partying with her friends, they decide to send a letter to Metronom, the musical program that Radio Free Europe broadcasts clandestinely in Romania. It is then that the Securitate, Ceausescu’s secret police, arrives... A film that started several years ago as a documentary and turned into a personal foray into adolescence and into the teenager’s life in a not-so-distant Romania."
Migrations – The Most Glorious of Wars | Seobe,/en/movie-tiff/movie/14560,"The film tells the fate of mercenaries during the baroque wars of the 18th century during the Austro-Hungarian occupation of Serbia. Austrian empress Maria-Theresa von Habsburg wants to declare war with the French before taking on the Prussians. For that reason, he sends Serbs to the front lines, as she considers them subordinate men. However, they are ready at all costs to reconquer a parcel of independence. The movie follows the parallel fates of the two Isakovitch brothers, Vouk and Archange. The first leads a regiment of Serbian mercenaries who will fight the war until reaching France. The second, a handsome and shrewd merchant, claims his sister-in-law Daphina (Isabelle Huppert) who he has cared for in the absence of his brother. Tragedy and death await at the end of the road…"
Pacifiction,/en/movie-tiff/movie/14681,"On the French Polynesian island of Tahiti, the High Commissioner of the Republic and French government official De Roller (a calculating man with flawless manners, navigating the high end ""establishment"" but also mingling with the lower-class locals), is forced to deal with the consequences of a rumor that has been persistently spreading: the sighting of a submarine whose ghostly presence could herald the return of French nuclear testing. The grand Albert Serra, three years after the shocking Liberté, which seemed as if coming from the pages of a Marquis de Sade, is taking on a different thematic, stylistic and narrative approach, returning with a visually stunning, contemporary political thriller about the novel forms of colonialism, which impressed last year's Cannes Film Festival, gained critical acclaim, and is already considered to be one of the top films of the year."
Dignity | Me axioprepeia,/en/movie-tiff/movie/14587,"After his wife’s death, an 80-year-old man leaves his village to live in the city with his son and daughter-in-law. However, as the date of his birthday approaches, his son calls the other family members to tell them that he is no longer able to take care of him. Another solution must be found, requiring that everyone should take their responsibility."
The Whale | The Whale,/en/movie-tiff/movie/14720,"A reclusive English teacher suffering from severe obesity attempts to reconnect with his estranged teenage daughter for one last chance at redemption. “Cinema can connect us to another being, no matter how different they may seem on the surface. People struggling with obesity are often judged, dismissed, and defined by it. When I saw Sam Hunter’s play eight years ago, I marveled at the depth of his characters, especially Charlie, and was inspired to use the silver screen to put audiences in Charlie’s shoes, to steep in his deepest thoughts, regrets, and hopes,” says Darren Aronofsky, recruiting Brendan Frazer for the performance of his life, transporting us –mind and body– into what might have been unknowable."
De noche los gatos son pardos | De noche los gatos son pardos,/en/movie-tiff/movie/14522,"A crew is shooting a libertine costume film when Valentin, the director, suddenly disappears. While the local police investigate, the film shoot continues but becomes strange. Robin, the cameraman and director’s lover, follows a promise made to Valentin and reaches the Mexican Pacific. A wild, playful, sensual, genre-bending film, introducing the talent of a true young visionary."
Black Stone | Black Stone,/en/movie-tiff/movie/14594,"While filming absent civil servants, a documentary crew stumbles upon Haroula, a desperate, overprotective Greek mother in search of her son. But when he is accused of fraud, Haroula sets out with her other, disabled son and a Greek-African taxi driver to bring him back home where he belongs. Even if this means discovering who her son really is."
Unrest | Unrueh,/en/movie-tiff/movie/14483,"A sublimely peculiar and playful meditation on anarchy and watchmaking in a 19th-century watchmaking town in Switzerland, centering around the timely, urgent encounter between a Russian traveler – the famed Pyotr Kropotkin – and a suffragette who leads the struggle of the female workers in the local factory worker. Borrowing its title from a technical term, i.e., an essential mechanism inside wristwatches that ensures their agitation movement, this unique tale of love and anarchy retraces the roots of modern capitalism and reminds us not only of its use of new technologies to control minuscule gestures and vast feelings alike but also of the human potential to unwind the clockwork devices of suppression."
Heart of Time | Corazón del tiempo,/en/movie-tiff/movie/14586,"Heart of Time permeates the uncharted territory of Chiapas state, in Mexico, at the core of the Zapatistas’ struggle for autonomy. Sonia is about to get married, the families of the couple-to-be have settled all the details, and the dowry – limited to a single cow – has been agreed upon. However, Sonia is in love with someone else, a fighter of the guerrilla army. EZLN is now bound to object to the wedding; the entire community is seeking ways to resolve the matter, asking for its voice to be heard, with the hope that love will overcome repression."
Thunder | Foudre,/en/movie-tiff/movie/14525,"Summer 1900, in a valley in southern Switzerland. Elisabeth, 17, is about to take her vows when the sudden death of her older sister forces her to leave the convent and return to the family farm she had left five years earlier. But Elisabeth is no longer a child. Stifled by the suffocating and strict rules of the village and obsessed with the mysteries surrounding her sister’s disappearance, she will fight for her right to experiment.  A compelling portrayal of a character who fights for freedom to love, which society would rather censor forever."
Brook by Brook | Brook by Brook,/en/movie-tiff/movie/14643,"Peter Brook delivers himself with tenderness to a privileged interlocutor, his son. He speaks about his work and the main times of his career (I am a phenomenon, Costume, Midsummer Night's Dream, Cherry Orchard, The Man Who, Hamlet…). The theater is in the middle of the film, but Brook also evokes his course with cinema, opera, and his love of the voyage... The dialogue between father and son is illustrated with personal anecdotes and family memories. An intimate and radiant portrait."
A Human Position,/en/movie-tiff/movie/14465,"In this meticulously crafted yet austere story, a modern, urgent dilemma unfolds: Asta tries to find meaning and a sense of place in the coastal town in Western Norway where she works as a journalist. As she attempts to uncover the truth behind the disappearance of an asylum seeker, her personal life and her views on justice are affected. An elegant, beautifully framed drama, which, in the words of the filmmaker, demonstrates “how a quiet pace, static camera, and a subtle story can activate the viewer to engage with the film... Choices in style take the viewer from passive to active, and therefore involve them more deeply into the characters, ideas, values, and the world portrayed,” guiding them to navigate humanity with kindness and sanity."
I Have Electric Dreams | Tengo sueños eléctricos,/en/movie-tiff/movie/14568,"Eva is a strong-willed, restless 16-year-old girl who lives with her mother, her younger sister, and their cat, but desperately wants to move in with her estranged father. Clinging onto him as he goes through a second adolescence, she balances between the tenderness and sensitivity of teenage life and the ruthlessness of the adult world. Bathed in a richly textured imagery and soaked in raw sensitivity, the film captures the thin line between love and hate, in a world where aggression and rage intertwined with the vertigo of female sexual awakening."
Valeria is Getting Married | Valeria Mithatenet,/en/movie-tiff/movie/14567,"Valeria, a young Ukrainian woman, arrives in Israel to meet her future husband, for an arranged marriage brokered online. She joins Christina, who has been living in Israel for some time and met her own husband through a similar arrangement. Christina is happy with her new life and wants the same for her sister, but doubts begin to appear... Α poignant tale about the component that creates hierarchy or imbalance, lurking at the heart of most relationships."
Walk Up,/en/movie-tiff/movie/14723,"Walk Up takes the “what if” question to a new level, as alternate timelines envelop the life of a single building, a beautifully renovated four-story apartment block. Three people, Byungsoo, a film director, his daughter Jeongsu, an aspiring interior designer, and Ms. Kim, a designer already established in the field, decide to take a tour around the newly renovated property and visit its tenants. After chatters and meandering conversations over many glasses of wine though, reality itself starts alternating between different possible versions. Korean author Hong Sangsoo delivers a fascinating and poetic domestic journey where no one can truly know what lies behind a hidden door or at the top of a staircase."
Lullaby | Cinco Lobitos,/en/movie-tiff/movie/14671,"Amaia (Laia Costa) has just become a mother and realizes that she doesn’t really know how to be one. When her partner goes away for several weeks because of his job, she decides to go to her parents’ house, in a lovely coastal village in the Basque Country, and so share the responsibility of looking after her baby. What Amaia doesn’t know is that, even though she is a mother now, she is still a daughter."
The Beasts | As Bestas,/en/movie-tiff/movie/14689,"Vincent and Olga are a French couple who settled long ago in a village in Galicia’s hinterland. There they lead a quiet life, grow their vegetables, and rehabilitate abandoned houses, although their coexistence with the locals is not as idyllic as they wish. Their refusal to implement a wind farm will accentuate the disagreements with the neighbors, taking coexistence to a point of no return. A rural thriller with reminiscences of Boorman or Peckinpah but with a modern twist and a surprising narrative structure, by one of the most brilliant Spanish directors of his generation."
Robe of Gems,/en/movie-tiff/movie/14486,"A visually stunning and profoundly unsettling debut film (winner of the Silver Bear Jury Prize at the 2022 Berlinale) brings into focus the rarely-seen landscapes of the Mexican countryside. In a place steeped in social tragedy and criminal activity, the fates of three women collide when the investigation of a missing person’s case leads them down a path of pain and redemption. Clandestine graves haunt the film’s society which constantly sees its children disappear, or worse, murdered. “Mexico is like a God with multiple faces and the same number of contradictions,” says the director, who fully knows from personal experience the dark sadness that suffocates the country’s fragile social bonds."
The Life of a Snowflake | Bir Kar Tanesinin Ömrü,/en/movie-tiff/movie/14541,"What is the weight of a snowflake? And how long does its life cycle last? Does it melt the moment it touches the ground? Or can it freeze time in its tiny capsule? In Trabzon, a Turkish city on the Black Sea, snow falls heavily like never before in the last days of autumn, and the roads are blocked. In this setting, two people who attend the same school but have never met before have a chance encounter at a bus station, waiting for the same bus that has run late. They fall in love at first sight. But Miase is the daughter of a local Turkish family, while Adar is the son of a Kurdish family from Hakkari, a city close to the Iraq–Turkey border. The two of them skip classes, meet up every day, walk for hours, and they live an a romantic love story for thirty-one days. On the night of New Year’s Eve, Adar disappears. Miase hits the road and heads to Dersim in order to find Adar. A story that renders the search for love as a lyrical thriller, with fluctuating emotions burning beneath the snow, unravels in a stunning landscape of the Turkish periphery."
Magdala,/en/movie-tiff/movie/14527,"Openly confronting the Christian iconographic tradition of a “White Savior,” a radical iconoclast presents a mystic and sensorial cinematic experience, following a black Mary Magdalene on a meditative journey after the death of Jesus. Withdrawn from the world, a white-haired devastated figure turns inwards and then deep into the forest, eating berries, drinking water from the rain, and sleeping among the trees. Building on the tradition (and sensibility) of slow cinema, this quasi-metaphysical meditation renders Mary’s agonized final days on earth with eerie physicality and tenebrous eroticism."
Sonne,/en/movie-tiff/movie/14670,"Three teenage girls from Vienna twerk in hijab and sing a pop song. A YouTube video of it makes them famous overnight, especially among Kurdish Muslims. Yesmin, the only one of the friends who is Kurdish herself, begins to distance herself more and more from her culture. Nati and Bella, on the other hand, seem fascinated by a world that is strange to them. When the girls meet two young Kurdish patriots, the situation threatens to escalate. A unique film about young people caught between social media and self-discovery, a story of rebellious young women."
Winter Boy | Le Lyceen,/en/movie-tiff/movie/14710,"Lucas is 17 when his teenage world is suddenly shattered. He views his life as a wild animal in need of taming. Between a brother settled in Paris and a mother with whom he now lives alone, Lucas will have to have to fight to rediscover hope and love. Christophe Honoré’s most autobiographical film to date returns to his favorite themes of family, sexuality, and mortality, featuring Paul Kircher as a young man who looks for comfort in all the wrong places, in a mesmerizing performance. A lesson on the transformative human ability to turn anger into awareness and trauma into power."
Speak No Evil,/en/movie-tiff/movie/14472,"On a vacation in Tuscany, a Danish family befriends a Dutch family. Months later the Danish couple receives an invitation to visit the Dutch and decide to go for the weekend. However, it doesn't take long before the joy of reunion is replaced by misunderstandings. Things gradually get out of hand, as the Dutch turn out to be something different than what they have pretended to be. A film, critical to society, which impales the modern privileged human being, and a poetic and visual experience, larger than life. An evil, but extremely important film."
Gerónima | Gerónima,/en/movie-tiff/movie/14529,"In the ice-cold Patagonia desert, living conditions are rough, as portrayed in Gerónima, a landmark film in Latinamerican cinema. The titular female hero is unable to offer safety to her four little children, but at least she manages to make ends meet, taking life as it comes and facing hardships with perseverance. When a state health official decides to intervene so as to “improve” the family’s quality of life, he fully implements the racist policies of the 70s – during the dictatorship and throughout the “Dirty War.” The entire family (of Mapuche origins) is uprooted and transferred to a public hospital. In this new environment, Gerónima feels unwanted and struggles to avoid a breakdown. The original recording of Gerónima’s clinical diagnosis is heard as a background narrative, firmly documenting the atrocious historical events that inspired the script."
Atanarjuat: The Fast Runner | Atanarjuat: The Fast Runner,/en/movie-tiff/movie/14544,"Atanarjuat: The Fast Runner is Zacharias Kunuk’s first feature film, written and directed by an Inuit creator, which is also in the Inuktitut language. The plot is set in the northern-eastern Arctic, long before its people made contact with the Europeans, and inspired by a traditional Inuit tale. Shot in the island of Igloolik in the period of more than six months, Atanarjuat: The Fast Runner was one of the first films shot exclusively on HD video. Using primarily natural light, Kunuk and the cinematographer Norman Cohn conceive images, shades, and tones that introduce us to a new and unexplored world. The film was awarded with the Golden Camera for the Best First Feature Film at Cannes, and is also the most important title in the history of Canadian cinema, as suggested by voting carried out by the Toronto International Film Festival."
Corsage,/en/movie-tiff/movie/14496,"Empress Elizabeth of Austria is idolized for her beauty and renowned for inspiring fashion trends. But in 1877, Sissi’ celebrates her 40th birthday and must fight to maintain her public image by lacing her corset tighter and tighter. While Elizabeth’s role has been reduced against her wishes to purely performative, her hunger for knowledge and zest for life makes her more and more restless in Vienna. She travels to England and Bavaria, visiting former lovers and old friends, seeking the excitement and purpose of her youth. With a future of strictly ceremonial duties laid out in front of her, Elizabeth rebels against the hyperbolised image of herself and comes up with a plan to protect her legacy."
